customer_id,month,data_used_gb,voice_minutes,support_calls,app_logins,downtime_minutes
CUST_1376,6,4.81,724.9,0,40,9
CUST_1376,7,22.85,648.6,0,109,13
CUST_1376,8,8.16,338.6,0,100,34
CUST_1376,9,29.24,520.9,0,100,24
CUST_1376,10,25.2,521.0,0,50,28
CUST_1376,11,25.17,254.4,0,102,2
CUST_1376,12,8.22,620.7,0,54,26
CUST_1377,1,34.33,284.6,0,93,24
CUST_1377,2,118.63,461.4,0,41,20
CUST_1377,3,34.57,782.7,0,28,19
CUST_1377,4,31.28,467.1,0,37,17
CUST_1377,5,5.32,731.1,1,30,36
CUST_1377,6,4.57,138.4,0,62,26
CUST_1377,7,9.57,461.3,0,117,28
CUST_1377,8,53.89,454.9,0,83,29
CUST_1377,9,101.8,781.6,0,104,15
CUST_1377,10,18.95,312.3,0,28,29
CUST_1377,11,17.58,144.8,0,32,3
CUST_1377,12,32.27,262.8,0,44,36
CUST_1378,1,11.48,215.9,1,91,28
CUST_1378,2,10.15,692.2,0,21,25
CUST_1378,3,85.38,795.6,1,102,39
CUST_1378,4,19.37,187.9,0,58,26
CUST_1378,5,6.65,689.0,0,81,27
CUST_1378,6,2.84,191.1,0,89,32
CUST_1378,7,16.01,290.0,0,107,27
CUST_1378,8,13.43,613.8,1,85,3
CUST_1378,9,15.46,619.0,0,75,24
CUST_1378,10,5.01,101.4,0,44,28
CUST_1378,11,25.99,513.9,1,73,30
CUST_1378,12,26.31,779.4,0,52,28
CUST_1379,1,23.75,723.0,1,74,7
CUST_1379,2,1.94,792.2,0,56,38
CUST_1379,3,1.35,168.4,0,20,31
CUST_1379,4,51.66,402.2,2,34,30
CUST_1379,5,42.64,664.3,1,42,14
CUST_1379,6,26.59,316.7,0,54,25
CUST_1379,7,22.34,308.6,0,29,25
CUST_1379,8,14.38,343.9,0,66,7
CUST_1379,9,7.64,775.3,0,32,27
CUST_1379,10,5.91,446.2,1,55,22
CUST_1379,11,3.28,749.8,0,25,19
CUST_1379,12,25.12,322.6,0,87,27
CUST_1380,1,49.71,226.5,0,46,0
CUST_1380,2,0.76,361.7,0,107,13
CUST_1380,3,5.93,788.7,0,36,14
CUST_1380,4,24.21,161.9,1,27,22
CUST_1380,5,15.89,622.0,0,117,22
CUST_1380,6,39.89,123.6,0,92,12
CUST_1380,7,13.35,257.2,0,113,30
CUST_1380,8,12.54,216.2,0,106,5
CUST_1380,9,15.42,233.0,0,38,23
CUST_1380,10,15.47,474.4,0,73,17
CUST_1380,11,69.73,543.6,1,63,28
CUST_1380,12,6.66,218.6,0,22,9
CUST_1381,1,40.06,660.3,0,48,12
CUST_1381,2,14.88,444.3,0,46,19
CUST_1381,3,48.48,721.3,0,71,12
CUST_1381,4,18.86,270.4,0,91,18
CUST_1381,5,15.19,745.6,0,80,37
CUST_1381,6,7.08,575.3,0,72,22
CUST_1381,7,24.9,440.4,0,58,8
CUST_1381,8,91.27,395.2,1,35,13
CUST_1381,9,7.58,153.0,0,25,22
CUST_1381,10,18.84,471.5,0,96,32
CUST_1381,11,12.14,262.3,0,62,4
CUST_1381,12,14.47,592.9,0,111,36
CUST_1382,1,15.02,522.2,0,20,39
CUST_1382,2,74.11,430.6,0,48,35
CUST_1382,3,18.72,464.6,0,57,32
CUST_1382,4,93.85,744.9,0,98,22
CUST_1382,5,5.47,284.4,0,106,18
CUST_1382,6,7.06,778.3,0,69,2
CUST_1382,7,91.77,370.3,0,52,9
CUST_1382,8,26.83,653.1,0,84,37
CUST_1382,9,40.25,132.6,1,117,7
CUST_1382,10,1.46,406.3,0,88,38
CUST_1382,11,21.42,287.5,1,98,13
CUST_1382,12,13.19,367.8,1,78,6
CUST_1383,1,1.91,275.0,0,94,28
CUST_1383,2,7.69,739.1,0,101,1
CUST_1383,3,28.9,194.9,3,28,8
CUST_1383,4,59.83,555.9,0,46,33
CUST_1383,5,26.47,332.4,0,67,34
CUST_1383,6,24.53,191.3,0,104,33
CUST_1383,7,3.24,389.1,0,87,1
CUST_1383,8,8.52,585.8,1,116,19
CUST_1383,9,6.83,282.5,0,23,36
CUST_1383,10,112.09,303.0,0,74,29
CUST_1383,11,2.32,790.7,0,26,28
CUST_1383,12,6.86,568.9,0,33,37
CUST_1384,1,22.07,623.9,0,76,22
CUST_1384,2,24.94,241.2,0,66,36
CUST_1384,3,5.57,504.9,0,71,26
CUST_1384,4,21.69,241.9,0,75,35
CUST_1384,5,69.79,735.3,0,115,9
CUST_1384,6,23.92,571.5,1,43,33
CUST_1384,7,0.67,283.5,0,56,7
CUST_1384,8,17.09,764.7,0,28,10
CUST_1384,9,14.07,621.7,0,48,35
CUST_1384,10,2.53,673.4,0,22,34
CUST_1384,11,21.33,795.0,1,28,13
CUST_1384,12,21.71,269.3,0,49,17
CUST_1385,1,59.02,182.1,0,111,21
CUST_1385,2,32.05,553.1,0,44,39
CUST_1385,3,230.71,768.4,0,59,18
CUST_1385,4,11.49,597.7,0,118,17
CUST_1385,5,28.01,572.9,1,52,37
CUST_1385,6,35.69,168.0,0,58,33
CUST_1385,7,11.79,517.3,0,100,39
CUST_1385,8,63.11,475.2,0,87,2
CUST_1385,9,14.23,246.9,0,42,25
CUST_1385,10,1.01,377.3,0,87,17
CUST_1385,11,62.32,682.0,0,68,14
CUST_1385,12,0.31,769.6,1,87,31
CUST_1386,1,15.67,669.3,0,116,3
CUST_1386,2,17.01,187.7,0,52,19
CUST_1386,3,15.27,326.6,0,64,24
CUST_1386,4,6.72,644.9,0,47,19
CUST_1386,5,31.21,659.8,0,47,13
CUST_1386,6,29.57,484.3,0,84,39
CUST_1386,7,13.32,263.5,0,37,2
CUST_1386,8,21.66,568.8,0,113,18
CUST_1386,9,27.79,183.3,0,99,38
CUST_1386,10,10.73,710.0,0,107,7
CUST_1386,11,6.14,170.2,0,77,36
CUST_1386,12,16.12,710.9,0,78,15
CUST_1387,1,2.82,415.1,1,63,18
CUST_1387,2,28.63,382.3,1,60,23
CUST_1387,3,11.37,635.3,0,28,17
CUST_1387,4,18.57,265.7,0,43,16
CUST_1387,5,82.14,304.4,2,95,1
CUST_1387,6,15.7,632.0,1,77,3
CUST_1387,7,52.03,466.4,0,110,24
CUST_1387,8,42.23,151.7,0,26,35
CUST_1387,9,85.84,465.5,0,63,20
CUST_1387,10,3.33,779.8,0,79,23
CUST_1387,11,73.26,219.7,1,29,21
CUST_1387,12,64.51,344.0,0,90,27
CUST_1388,1,34.9,224.1,0,69,36
CUST_1388,2,14.02,334.7,0,117,33
CUST_1388,3,3.39,101.0,0,103,7
CUST_1388,4,5.45,586.7,0,63,18
CUST_1388,5,4.49,630.9,0,30,17
CUST_1388,6,31.63,579.9,1,100,8
CUST_1388,7,10.97,124.5,0,29,0
CUST_1388,8,10.63,714.0,0,36,21
CUST_1388,9,0.37,338.9,0,92,5
CUST_1388,10,7.99,162.1,0,42,34
CUST_1388,11,47.14,554.1,0,113,22
CUST_1388,12,16.03,215.3,0,107,15
CUST_1389,1,27.0,645.9,0,101,11
CUST_1389,2,48.85,745.1,0,32,17
CUST_1389,3,0.81,117.9,0,112,20
CUST_1389,4,31.1,555.5,2,70,25
CUST_1389,5,0.97,666.8,0,48,22
CUST_1389,6,21.58,110.2,0,66,18
CUST_1389,7,4.54,644.9,0,102,30
CUST_1389,8,10.91,550.6,0,86,28
CUST_1389,9,43.77,330.4,0,99,5
CUST_1389,10,15.03,496.4,0,29,5
CUST_1389,11,16.22,353.2,0,82,13
CUST_1389,12,21.03,679.7,0,90,12
CUST_1390,1,46.91,481.1,1,103,29
CUST_1390,2,24.9,454.7,2,90,21
CUST_1390,3,7.69,617.2,0,100,36
CUST_1390,4,29.44,119.7,1,35,18
CUST_1390,5,45.73,723.0,0,68,0
CUST_1390,6,62.62,101.0,0,59,5
CUST_1390,7,0.47,509.4,0,26,16
CUST_1390,8,70.18,184.2,0,29,18
CUST_1390,9,15.36,119.5,2,116,34
CUST_1390,10,91.28,720.7,0,26,30
CUST_1390,11,10.41,704.1,0,118,29
CUST_1390,12,92.41,309.7,1,111,3
CUST_1391,1,35.89,603.3,0,64,18
CUST_1391,2,9.27,704.3,1,86,15
CUST_1391,3,21.02,526.1,0,23,29
CUST_1391,4,135.89,303.8,0,98,1
CUST_1391,5,47.98,778.4,1,87,34
CUST_1391,6,5.56,607.6,0,37,3
CUST_1391,7,7.99,324.6,0,70,22
CUST_1391,8,23.24,110.7,1,63,22
CUST_1391,9,36.56,623.4,0,66,23
CUST_1391,10,23.68,200.2,0,22,12
CUST_1391,11,0.29,239.1,0,41,10
CUST_1391,12,2.63,263.6,0,69,30
CUST_1392,1,67.88,433.0,0,31,9
CUST_1392,2,73.75,489.3,0,107,30
CUST_1392,3,30.31,516.4,0,98,37
CUST_1392,4,3.43,262.7,0,79,29
CUST_1392,5,92.21,535.6,0,88,31
CUST_1392,6,6.94,350.4,0,88,0
CUST_1392,7,5.6,165.2,1,65,25
CUST_1392,8,84.26,764.8,0,106,22
CUST_1392,9,33.19,406.6,2,45,33
CUST_1392,10,0.49,566.9,0,22,2
CUST_1392,11,21.07,326.3,0,88,26
CUST_1392,12,6.05,632.5,0,82,8
CUST_1393,1,10.85,625.6,0,100,5
CUST_1393,2,25.27,661.4,0,42,30
CUST_1393,3,18.47,737.6,0,75,20
CUST_1393,4,37.05,705.1,0,21,9
CUST_1393,5,1.76,726.6,1,56,32
CUST_1393,6,46.22,536.6,1,74,18
CUST_1393,7,0.72,747.1,0,50,28
CUST_1393,8,2.61,331.2,1,52,21
CUST_1393,9,21.91,406.8,0,92,26
CUST_1393,10,18.63,357.0,0,119,17
CUST_1393,11,30.71,285.5,2,109,10
CUST_1393,12,7.05,108.2,0,39,39
CUST_1394,1,24.08,293.1,1,58,25
CUST_1394,2,38.03,617.8,1,111,20
CUST_1394,3,20.23,256.1,1,84,9
CUST_1394,4,15.74,154.7,0,63,0
CUST_1394,5,33.22,315.8,0,119,26
CUST_1394,6,34.92,383.3,0,93,9
CUST_1394,7,40.7,417.6,2,75,23
CUST_1394,8,27.23,421.2,0,49,24
CUST_1394,9,7.26,514.5,1,102,5
CUST_1394,10,16.93,565.6,0,79,11
CUST_1394,11,11.18,293.1,0,109,18
CUST_1394,12,22.83,503.9,1,109,24
CUST_1395,1,44.17,393.6,0,107,9
CUST_1395,2,8.13,121.7,0,37,36
CUST_1395,3,4.71,222.5,0,64,26
CUST_1395,4,71.15,489.5,2,90,1
CUST_1395,5,0.74,755.6,0,24,16
CUST_1395,6,45.28,124.9,0,73,31
CUST_1395,7,0.01,474.8,0,113,10
CUST_1395,8,8.08,125.6,0,25,30
CUST_1395,9,8.48,729.1,0,66,8
CUST_1395,10,3.07,186.8,0,71,15
CUST_1395,11,2.64,502.8,2,65,31
CUST_1395,12,1.99,564.2,0,97,15
CUST_1396,1,19.34,775.7,0,65,1
CUST_1396,2,34.97,284.3,0,117,27
CUST_1396,3,33.08,440.9,1,23,37
CUST_1396,4,33.84,578.6,0,31,23
CUST_1396,5,17.7,591.8,0,110,33
CUST_1396,6,31.11,529.1,0,37,31
CUST_1396,7,12.68,492.7,0,57,5
CUST_1396,8,12.84,556.8,0,97,13
CUST_1396,9,14.23,717.3,0,86,36
CUST_1396,10,4.15,608.1,0,105,30
CUST_1396,11,20.67,264.2,0,47,10
CUST_1396,12,23.78,295.0,0,119,17
CUST_1397,1,14.41,281.5,2,24,30
CUST_1397,2,124.26,228.2,0,47,8
CUST_1397,3,21.81,601.1,1,110,16
CUST_1397,4,0.91,128.7,1,118,18
CUST_1397,5,16.99,562.5,0,70,8
CUST_1397,6,14.4,322.8,0,21,33
CUST_1397,7,8.29,118.8,1,22,17
CUST_1397,8,0.06,691.1,1,81,26
CUST_1397,9,0.53,295.3,1,115,33
CUST_1397,10,7.65,355.8,0,33,0
CUST_1397,11,11.65,455.7,0,97,39
CUST_1397,12,73.35,760.3,0,51,38
CUST_1398,1,90.25,370.0,0,117,29
CUST_1398,2,22.52,657.3,0,96,24
CUST_1398,3,82.73,494.4,0,81,17
CUST_1398,4,49.37,782.3,0,112,3
CUST_1398,5,9.26,738.4,0,23,4
CUST_1398,6,4.01,143.1,0,73,16
CUST_1398,7,6.31,496.7,0,70,18
CUST_1398,8,30.59,556.1,0,33,15
CUST_1398,9,4.31,111.7,0,61,7
CUST_1398,10,25.86,644.3,0,114,15
CUST_1398,11,2.04,480.7,2,24,38
CUST_1398,12,16.99,435.2,0,84,1
CUST_1399,1,40.5,139.0,0,33,28
CUST_1399,2,4.88,316.4,1,67,31
CUST_1399,3,3.22,308.3,0,106,28
CUST_1399,4,23.33,559.5,1,37,33
CUST_1399,5,59.05,705.1,1,65,29
CUST_1399,6,19.64,468.6,0,92,2
CUST_1399,7,112.05,483.4,0,79,12
CUST_1399,8,6.72,522.7,0,92,18
CUST_1399,9,64.37,303.9,0,93,30
CUST_1399,10,104.85,489.8,0,71,39
CUST_1399,11,18.06,768.3,0,37,25
CUST_1399,12,23.55,262.6,0,89,18
CUST_1400,1,4.27,752.4,1,80,20
CUST_1400,2,25.09,602.3,1,45,14
CUST_1400,3,29.64,121.8,0,39,21
CUST_1400,4,14.26,606.3,0,87,27
CUST_1400,5,17.32,464.8,0,69,31
CUST_1400,6,40.39,406.9,1,100,13
CUST_1400,7,58.55,291.9,0,23,3
CUST_1400,8,9.28,358.0,0,92,39
CUST_1400,9,12.05,238.9,1,68,33
CUST_1400,10,74.55,679.7,0,105,30
CUST_1400,11,75.57,450.4,0,102,19
CUST_1400,12,56.53,252.7,1,110,18
CUST_1401,1,56.66,797.4,0,48,5
CUST_1401,2,31.74,274.2,0,29,27
CUST_1401,3,10.2,469.3,1,59,20
CUST_1401,4,167.59,731.9,0,67,28
CUST_1401,5,9.84,399.4,0,78,25
CUST_1401,6,21.56,741.8,0,82,4
CUST_1401,7,119.8,512.6,0,74,15
CUST_1401,8,51.64,446.4,0,67,39
CUST_1401,9,11.67,786.0,0,76,28
CUST_1401,10,2.06,708.2,0,81,3
CUST_1401,11,7.85,687.7,0,27,8
CUST_1401,12,42.18,622.5,0,82,6
CUST_1402,1,35.56,117.1,0,59,7
CUST_1402,2,87.53,120.8,1,68,25
CUST_1402,3,19.42,743.5,1,60,18
CUST_1402,4,19.03,273.1,0,67,38
CUST_1402,5,88.56,616.4,1,119,23
CUST_1402,6,32.13,581.6,0,92,9
CUST_1402,7,19.0,651.4,0,82,31
CUST_1402,8,83.37,293.2,0,49,37
CUST_1402,9,4.26,498.0,0,62,12
CUST_1402,10,4.57,115.3,2,116,21
CUST_1402,11,36.56,268.1,0,61,25
CUST_1402,12,18.53,575.6,0,70,28
CUST_1403,1,32.37,286.3,0,110,26
CUST_1403,2,59.15,607.7,0,39,20
CUST_1403,3,2.32,455.3,0,22,35
CUST_1403,4,13.72,632.4,0,22,14
CUST_1403,5,20.63,197.8,2,49,37
CUST_1403,6,0.01,679.7,0,60,37
CUST_1403,7,59.27,404.5,0,94,33
CUST_1403,8,4.1,271.9,1,96,2
CUST_1403,9,60.19,593.4,1,78,14
CUST_1403,10,20.75,783.1,0,67,22
CUST_1403,11,14.53,306.8,0,102,10
CUST_1403,12,84.5,731.7,1,86,34
CUST_1404,1,24.98,298.2,0,48,15
CUST_1404,2,81.98,475.1,0,84,17
CUST_1404,3,42.47,737.2,2,43,35
CUST_1404,4,14.29,453.4,1,103,10
CUST_1404,5,16.16,675.8,0,57,17
CUST_1404,6,1.62,324.3,1,28,36
CUST_1404,7,4.41,672.0,0,104,9
CUST_1404,8,7.99,433.3,0,69,3
CUST_1404,9,100.39,702.5,0,22,32
CUST_1404,10,5.3,652.8,0,73,1
CUST_1404,11,29.66,235.3,0,105,10
CUST_1404,12,24.76,638.7,0,83,13
CUST_1405,1,19.7,543.0,0,24,6
CUST_1405,2,26.67,789.6,0,63,3
CUST_1405,3,40.24,224.5,0,34,6
CUST_1405,4,11.17,528.7,1,114,16
CUST_1405,5,13.13,423.0,0,95,36
CUST_1405,6,5.69,440.3,2,38,11
CUST_1405,7,27.9,491.9,1,39,27
CUST_1405,8,2.75,762.3,0,64,31
CUST_1405,9,15.09,344.4,0,64,23
CUST_1405,10,19.72,625.5,0,79,26
CUST_1405,11,57.8,240.8,0,113,26
CUST_1405,12,51.56,429.4,1,34,27
CUST_1406,1,45.08,631.8,0,67,15
CUST_1406,2,4.12,521.1,0,23,14
CUST_1406,3,62.28,429.4,0,65,28
CUST_1406,4,23.36,538.4,0,51,36
CUST_1406,5,7.55,640.9,0,115,20
CUST_1406,6,32.75,381.4,0,97,39
CUST_1406,7,3.24,427.6,0,38,8
CUST_1406,8,29.86,422.6,0,81,30
CUST_1406,9,37.09,580.2,0,106,27
CUST_1406,10,11.11,185.5,0,96,23
CUST_1406,11,104.32,409.1,1,102,5
CUST_1406,12,80.86,573.1,0,79,11
CUST_1407,1,19.62,662.1,0,93,38
CUST_1407,2,19.3,712.8,0,41,33
CUST_1407,3,2.77,469.0,1,96,35
CUST_1407,4,36.98,414.1,0,33,25
CUST_1407,5,52.21,471.4,0,24,21
CUST_1407,6,65.59,394.9,0,64,10
CUST_1407,7,51.23,300.9,0,54,35
CUST_1407,8,57.89,255.7,0,46,2
CUST_1407,9,29.12,308.8,0,33,36
CUST_1407,10,37.04,514.8,0,118,21
CUST_1407,11,25.52,583.2,0,29,12
CUST_1407,12,31.37,764.2,1,46,39
CUST_1408,1,1.97,363.2,0,92,22
CUST_1408,2,13.82,243.7,0,54,17
CUST_1408,3,54.55,422.8,0,107,18
CUST_1408,4,13.58,700.1,0,73,31
CUST_1408,5,1.39,594.8,0,78,35
CUST_1408,6,0.87,182.3,0,91,24
CUST_1408,7,16.76,465.7,0,49,25
CUST_1408,8,55.13,198.0,1,115,19
CUST_1408,9,7.16,448.9,1,119,16
CUST_1408,10,31.58,385.1,0,45,7
CUST_1408,11,0.6,678.9,2,23,37
CUST_1408,12,52.21,285.3,0,81,28
CUST_1409,1,61.14,269.6,1,71,25
CUST_1409,2,6.31,375.2,0,96,5
CUST_1409,3,112.31,191.1,0,71,8
CUST_1409,4,22.46,526.6,1,49,24
CUST_1409,5,4.47,626.2,0,101,18
CUST_1409,6,34.82,359.1,1,104,13
CUST_1409,7,53.52,521.1,0,37,37
CUST_1409,8,27.58,199.9,0,114,8
CUST_1409,9,7.76,514.8,1,117,30
CUST_1409,10,51.95,226.1,0,34,2
CUST_1409,11,3.84,610.2,0,85,29
CUST_1409,12,2.62,160.4,1,52,0
CUST_1410,1,16.7,270.8,1,65,15
CUST_1410,2,17.92,543.5,0,55,33
CUST_1410,3,2.49,415.7,0,80,7
CUST_1410,4,8.16,774.5,0,78,1
CUST_1410,5,11.47,121.3,0,95,27
CUST_1410,6,70.77,274.2,1,62,15
CUST_1410,7,64.95,354.8,1,26,19
CUST_1410,8,10.5,649.4,0,74,8
CUST_1410,9,71.67,777.2,0,74,35
CUST_1410,10,86.24,640.6,1,42,33
CUST_1410,11,3.13,783.5,1,20,23
CUST_1410,12,11.34,171.3,1,50,23
CUST_1411,1,43.17,304.1,0,92,9
CUST_1411,2,52.97,430.2,0,96,8
CUST_1411,3,10.12,244.5,2,102,4
CUST_1411,4,3.55,732.0,1,40,2
CUST_1411,5,27.03,740.1,0,73,2
CUST_1411,6,6.93,207.4,0,25,28
CUST_1411,7,0.37,108.7,0,44,31
CUST_1411,8,10.73,445.6,0,75,3
CUST_1411,9,17.87,569.7,0,75,37
CUST_1411,10,10.02,302.2,0,112,29
CUST_1411,11,5.28,435.9,0,90,30
CUST_1411,12,3.1,414.5,0,61,27
CUST_1412,1,13.42,141.9,1,103,38
CUST_1412,2,32.61,432.3,0,20,17
CUST_1412,3,77.16,178.9,0,103,7
CUST_1412,4,45.44,106.0,1,38,22
CUST_1412,5,15.23,134.4,0,40,17
CUST_1412,6,2.55,312.7,1,58,3
CUST_1412,7,7.77,333.5,1,78,3
CUST_1412,8,18.78,536.3,0,34,28
CUST_1412,9,3.22,655.4,0,57,34
CUST_1412,10,33.59,578.5,0,114,3
CUST_1412,11,14.22,356.7,0,67,8
CUST_1412,12,30.15,637.3,0,78,16
CUST_1413,1,21.37,721.7,0,116,5
CUST_1413,2,258.84,213.2,0,40,12
CUST_1413,3,25.82,327.3,0,36,17
CUST_1413,4,56.91,435.2,0,105,36
CUST_1413,5,0.04,550.3,0,77,22
CUST_1413,6,24.25,780.5,1,28,2
CUST_1413,7,65.49,306.3,0,88,0
CUST_1413,8,98.02,306.0,0,55,34
CUST_1413,9,11.64,213.8,1,116,25
CUST_1413,10,2.54,739.3,1,21,36
CUST_1413,11,59.04,335.2,2,31,8
CUST_1413,12,13.03,220.5,0,96,29
CUST_1414,1,28.87,218.7,0,90,6
CUST_1414,2,38.63,121.2,0,89,4
CUST_1414,3,142.44,737.1,0,94,11
CUST_1414,4,53.44,443.6,0,87,37
CUST_1414,5,9.9,235.7,0,66,30
CUST_1414,6,44.62,140.2,0,40,18
CUST_1414,7,17.26,333.8,0,30,8
CUST_1414,8,39.08,413.3,0,51,9
CUST_1414,9,35.16,698.4,0,36,31
CUST_1414,10,57.24,481.1,0,43,6
CUST_1414,11,46.9,225.5,0,50,4
CUST_1414,12,1.75,747.4,0,105,16
CUST_1415,1,8.61,160.0,1,52,27
CUST_1415,2,45.78,253.9,0,118,38
CUST_1415,3,33.12,477.8,0,57,27
CUST_1415,4,34.83,142.5,0,23,12
CUST_1415,5,65.41,290.5,1,65,21
CUST_1415,6,13.73,759.7,0,50,4
CUST_1415,7,7.36,450.3,1,93,20
CUST_1415,8,12.66,120.9,1,67,35
CUST_1415,9,1.95,278.8,0,88,0
CUST_1415,10,32.22,604.4,0,85,16
CUST_1415,11,15.61,151.0,0,95,36
CUST_1415,12,109.62,727.2,0,35,19
CUST_1416,1,2.35,757.4,0,60,13
CUST_1416,2,6.54,678.3,0,43,0
CUST_1416,3,62.06,399.2,0,26,15
CUST_1416,4,0.86,710.3,0,34,24
CUST_1416,5,11.06,526.5,1,25,16
CUST_1416,6,27.07,794.1,0,50,17
CUST_1416,7,24.57,575.9,0,20,20
CUST_1416,8,37.74,727.6,0,103,18
CUST_1416,9,36.39,433.4,1,74,21
CUST_1416,10,5.4,435.7,0,56,27
CUST_1416,11,35.42,413.1,0,73,33
CUST_1416,12,40.1,722.2,0,61,20
CUST_1417,1,45.78,599.4,1,34,17
CUST_1417,2,33.51,600.1,0,106,3
CUST_1417,3,71.6,203.0,0,104,23
CUST_1417,4,11.54,117.1,0,63,29
CUST_1417,5,51.45,680.6,1,75,13
CUST_1417,6,49.21,748.0,1,101,1
CUST_1417,7,87.4,139.3,0,51,13
CUST_1417,8,8.67,473.3,0,26,22
CUST_1417,9,7.54,205.3,0,21,9
CUST_1417,10,75.15,703.9,0,96,5
CUST_1417,11,10.6,236.0,2,102,36
CUST_1417,12,61.93,154.9,0,44,24
CUST_1418,1,33.83,266.8,0,110,7
CUST_1418,2,2.86,423.8,0,23,1
CUST_1418,3,24.02,611.8,0,59,21
CUST_1418,4,41.95,214.2,1,112,23
CUST_1418,5,26.7,627.3,1,93,4
CUST_1418,6,19.88,671.2,0,88,37
CUST_1418,7,29.41,238.6,0,117,38
CUST_1418,8,19.07,764.9,0,40,30
CUST_1418,9,11.88,548.7,1,24,17
CUST_1418,10,5.2,172.0,0,30,36
CUST_1418,11,57.54,782.9,0,103,18
CUST_1418,12,3.95,122.2,1,84,12
CUST_1419,1,45.79,404.6,2,57,20
CUST_1419,2,71.85,242.8,0,95,23
CUST_1419,3,27.06,695.9,0,64,27
CUST_1419,4,49.94,620.5,0,110,27
CUST_1419,5,4.66,755.6,0,112,1
CUST_1419,6,1.5,593.1,0,116,26
CUST_1419,7,27.72,170.7,0,119,11
CUST_1419,8,0.85,132.2,1,102,18
CUST_1419,9,69.88,325.5,0,68,29
CUST_1419,10,17.01,675.4,2,79,4
CUST_1419,11,9.74,653.0,1,71,27
CUST_1419,12,47.69,546.9,0,53,18
CUST_1420,1,51.45,506.8,0,119,11
CUST_1420,2,29.17,790.0,0,57,11
CUST_1420,3,10.94,703.3,1,86,3
CUST_1420,4,25.89,624.2,0,79,26
CUST_1420,5,17.61,229.8,0,112,21
CUST_1420,6,56.37,390.6,0,61,30
CUST_1420,7,4.33,632.8,0,87,33
CUST_1420,8,31.3,159.1,0,111,16
CUST_1420,9,32.15,756.4,1,37,0
CUST_1420,10,79.95,115.2,1,27,17
CUST_1420,11,13.32,593.8,0,59,9
CUST_1420,12,6.8,789.1,1,75,30
CUST_1421,1,16.61,317.8,0,63,9
CUST_1421,2,92.93,140.1,0,50,4
CUST_1421,3,1.22,618.9,0,88,31
CUST_1421,4,5.87,384.3,0,25,2
CUST_1421,5,10.3,789.0,1,57,7
CUST_1421,6,110.24,298.1,0,65,30
CUST_1421,7,2.75,359.3,0,73,19
CUST_1421,8,48.39,147.1,0,26,3
CUST_1421,9,25.66,560.3,0,72,15
CUST_1421,10,4.8,612.0,0,83,0
CUST_1421,11,19.14,570.0,1,30,9
CUST_1421,12,136.55,640.7,0,40,4
CUST_1422,1,6.02,381.7,1,104,5
CUST_1422,2,3.33,402.3,0,68,34
CUST_1422,3,29.2,712.1,0,71,19
CUST_1422,4,15.96,780.3,0,46,23
CUST_1422,5,13.95,644.0,0,117,5
CUST_1422,6,108.21,335.7,0,55,9
CUST_1422,7,78.08,584.5,0,60,13
CUST_1422,8,23.26,170.7,0,37,16
CUST_1422,9,79.11,762.4,0,25,11
CUST_1422,10,3.71,628.7,0,41,39
CUST_1422,11,37.08,578.6,0,32,2
CUST_1422,12,9.51,752.9,1,75,24
CUST_1423,1,8.25,650.9,1,57,1
CUST_1423,2,26.52,601.5,2,82,39
CUST_1423,3,13.13,156.4,0,27,35
CUST_1423,4,44.37,693.7,0,20,29
CUST_1423,5,67.8,715.9,0,82,1
CUST_1423,6,49.27,722.1,0,87,19
CUST_1423,7,50.35,309.8,0,77,14
CUST_1423,8,38.89,576.7,0,95,6
CUST_1423,9,1.63,386.3,0,44,33
CUST_1423,10,13.13,640.5,0,39,9
CUST_1423,11,54.0,142.6,0,59,37
CUST_1423,12,29.47,490.4,1,70,35
CUST_1424,1,13.81,575.9,1,31,6
CUST_1424,2,1.12,276.3,1,72,9
CUST_1424,3,14.06,694.8,0,90,17
CUST_1424,4,13.9,574.9,0,75,34
CUST_1424,5,35.2,310.2,1,92,5
CUST_1424,6,62.45,399.7,0,87,26
CUST_1424,7,0.31,136.0,0,55,19
CUST_1424,8,2.85,729.1,0,46,0
CUST_1424,9,6.68,175.3,0,33,14
CUST_1424,10,36.9,136.6,0,66,7
CUST_1424,11,25.92,777.2,0,103,17
CUST_1424,12,2.87,701.9,0,59,2
CUST_1425,1,10.74,561.3,1,74,1
CUST_1425,2,40.08,220.7,1,114,21
CUST_1425,3,25.14,105.1,1,51,13
CUST_1425,4,10.89,456.4,0,97,32
CUST_1425,5,28.21,261.6,0,107,8
CUST_1425,6,29.36,392.7,0,24,28
CUST_1425,7,33.24,510.6,0,105,16
CUST_1425,8,89.42,248.4,1,45,36
CUST_1425,9,44.82,681.4,1,53,8
CUST_1425,10,1.66,583.8,1,107,9
CUST_1425,11,15.32,359.1,0,47,1
CUST_1425,12,78.73,278.0,0,106,31
CUST_1426,1,48.41,684.1,0,97,36
CUST_1426,2,22.22,152.0,1,90,3
CUST_1426,3,18.11,504.5,0,32,1
CUST_1426,4,20.78,105.1,1,58,36
CUST_1426,5,15.87,763.5,0,118,18
CUST_1426,6,15.82,238.5,2,75,15
CUST_1426,7,62.29,114.5,0,90,31
CUST_1426,8,50.31,420.2,0,69,27
CUST_1426,9,4.99,317.2,1,74,8
CUST_1426,10,15.63,398.9,1,52,10
CUST_1426,11,11.87,677.6,0,53,9
CUST_1426,12,4.69,336.0,0,84,27
