customer_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
CUST_1906,121.69,137.51,126.69,121.72,117.71,110.99,110.98,120.27,130.73,136.87,131.7,128.44
CUST_1907,90.26,90.88,117.73,90.38,97.62,93.27,99.62,93.38,105.14,91.21,103.18,115.69
CUST_1908,94.72,112.89,103.8,84.6,86.42,114.31,112.63,102.72,98.52,99.35,89.42,100.61
CUST_1909,113.91,105.78,108.57,115.04,132.06,130.7,112.11,122.33,114.64,116.38,110.12,113.95
CUST_1910,65.7,66.55,55.53,57.43,67.47,57.19,73.2,58.33,58.55,77.3,73.21,64.4
CUST_1911,40.08,49.57,44.48,29.31,43.69,38.21,47.1,51.34,48.29,34.75,51.77,49.72
CUST_1912,120.41,123.75,109.02,112.44,110.55,111.53,123.3,106.92,108.99,102.83,108.32,122.77
CUST_1913,81.71,84.57,75.65,78.11,75.11,77.71,90.19,79.31,86.45,87.1,67.45,85.48
CUST_1914,89.08,69.41,75.82,86.41,89.54,62.97,67.9,84.4,75.71,66.68,71.58,67.02
CUST_1915,98.39,112.49,94.53,100.69,94.64,113.31,96.07,106.18,99.11,113.89,97.13,91.25
CUST_1916,51.59,68.09,60.17,61.98,48.45,59.32,47.45,47.85,60.5,51.62,68.57,69.06
CUST_1917,51.65,61.72,41.99,65.75,67.62,66.43,63.26,61.46,45.21,57.77,59.36,47.97
CUST_1918,66.95,79.76,81.11,82.18,72.53,74.14,66.4,56.97,76.77,65.6,67.83,75.6
CUST_1919,98.23,80.95,74.67,90.7,75.03,82.81,90.28,96.46,95.88,81.64,77.45,82.29
CUST_1920,59.14,74.46,74.42,77.2,74.22,56.69,67.95,63.2,57.96,63.63,56.4,76.15
CUST_1921,126.74,137.19,136.32,126.5,135.43,114.29,122.36,110.76,122.41,114.55,118.91,136.05
CUST_1922,59.96,69.38,68.85,59.98,70.49,76.78,57.69,81.95,65.81,67.18,67.94,68.06
CUST_1923,110.87,116.09,115.83,113.71,91.68,117.84,96.38,116.98,119.71,116.31,114.6,110.61
CUST_1924,80.58,81.82,77.77,88.49,74.19,87.07,91.52,85.14,67.43,88.33,79.09,68.33
CUST_1925,94.92,101.09,96.97,100.26,97.8,85.58,74.97,90.85,73.73,80.06,96.75,74.5
CUST_1926,67.75,52.74,63.86,60.54,61.43,72.75,71.55,67.54,69.9,69.77,52.12,62.6
CUST_1927,115.44,96.05,120.47,97.47,103.36,98.75,110.72,96.06,104.26,110.48,101.12,119.82
CUST_1928,59.48,36.67,59.4,63.3,49.84,37.71,43.09,48.94,38.82,44.45,37.48,52.56
CUST_1929,79.19,63.96,73.47,78.72,77.14,53.44,72.73,81.35,58.05,76.9,72.71,75.87
CUST_1930,62.89,53.53,66.59,44.39,60.43,44.75,45.71,70.21,71.16,65.17,63.11,48.08
CUST_1931,106.97,120.39,111.9,130.55,132.33,116.18,130.29,126.03,133.82,119.67,132.91,113.28
CUST_1932,85.6,102.07,97.25,81.46,100.8,94.05,92.68,100.98,97.63,77.89,76.17,72.35
CUST_1933,84.83,93.22,92.39,94.83,82.2,101.62,94.08,84.11,98.49,93.22,87.17,93.28
CUST_1934,96.65,97.55,103.0,84.24,82.77,92.28,81.61,97.6,106.52,96.13,93.8,105.12
CUST_1935,55.74,33.29,58.55,49.75,45.01,33.25,36.17,41.55,39.93,60.58,36.96,46.0
CUST_1936,82.99,65.37,79.44,65.99,80.35,84.35,71.41,75.51,91.22,90.28,90.73,73.2
CUST_1937,73.03,76.33,47.9,47.71,64.92,64.83,70.84,73.99,71.21,70.33,75.86,56.0
CUST_1938,51.08,37.92,59.49,33.71,49.07,30.07,48.9,34.5,59.65,49.04,51.03,54.85
CUST_1939,54.02,68.81,52.01,45.63,51.19,62.79,59.32,47.3,55.75,52.15,54.87,43.58
CUST_1940,51.21,59.0,51.73,41.05,35.64,53.01,45.51,39.36,39.74,47.95,57.56,45.57
CUST_1941,24.56,40.49,48.07,45.85,31.45,50.59,49.19,53.26,37.16,38.41,33.14,34.49
CUST_1942,85.69,93.5,87.62,87.14,93.05,102.11,84.38,90.08,88.1,99.47,97.09,95.3
CUST_1943,125.03,122.21,114.87,136.13,132.45,108.76,129.95,112.65,116.41,113.41,134.18,119.16
CUST_1944,68.79,58.9,76.36,73.12,67.89,74.35,81.05,66.9,71.86,65.52,84.67,77.45
CUST_1945,102.77,104.01,94.99,82.33,90.59,97.0,99.34,109.77,90.61,91.73,110.32,86.39
CUST_1946,94.87,109.84,106.9,105.77,101.1,114.81,99.76,93.85,111.18,97.9,101.01,111.91
CUST_1947,97.27,95.59,81.37,79.55,96.56,98.17,76.19,85.31,75.4,83.03,82.38,98.2
CUST_1948,109.33,86.6,109.89,93.07,95.01,108.26,88.39,89.14,106.77,99.54,90.82,97.11
CUST_1949,88.86,78.03,78.75,75.65,96.89,81.1,80.16,77.54,76.2,87.93,71.59,89.06
CUST_1950,97.52,89.04,103.43,91.47,86.92,96.1,79.94,79.12,79.85,92.1,86.41,97.72
CUST_1951,46.5,43.45,66.32,42.1,55.5,52.17,67.51,65.07,60.1,59.89,56.15,63.78
CUST_1952,31.7,54.54,40.15,47.73,33.82,48.7,40.12,42.52,40.87,27.78,33.03,34.72
CUST_1953,53.95,56.79,35.42,30.16,37.04,33.3,57.21,41.24,37.41,34.91,54.79,41.02
CUST_1954,105.03,124.05,104.58,112.96,112.29,105.22,109.24,126.35,104.47,109.17,114.59,120.87
CUST_1955,57.74,53.02,76.41,48.09,72.08,50.0,55.59,59.02,55.02,65.74,62.62,58.15
CUST_1956,108.42,106.6,102.66,127.11,117.39,128.24,125.85,126.14,125.66,105.78,123.66,127.21
CUST_1957,94.71,92.23,103.06,101.87,93.1,90.59,106.12,96.53,86.75,84.15,97.34,96.42
CUST_1958,107.96,108.61,112.02,99.31,93.18,118.1,95.47,102.24,115.75,116.31,100.75,105.04
CUST_1959,126.79,133.47,111.94,135.6,132.17,120.32,116.23,109.35,114.62,126.25,114.28,119.97
CUST_1960,82.18,81.28,85.97,89.54,87.05,77.53,76.54,81.95,86.65,78.37,78.7,94.23
CUST_1961,41.3,49.91,47.2,54.66,63.8,50.39,65.11,59.42,43.88,65.44,59.98,59.43
CUST_1962,107.71,106.64,111.0,127.03,97.59,111.62,99.11,121.81,98.26,125.55,119.2,110.19
CUST_1963,48.91,54.76,59.46,39.26,43.0,44.61,57.09,63.93,52.25,40.28,37.43,56.27
CUST_1964,99.11,102.15,105.44,94.85,89.98,104.72,105.68,84.38,101.42,95.21,89.41,111.17
CUST_1965,34.69,44.08,51.21,26.75,34.47,37.14,47.25,31.71,45.96,33.52,34.67,47.51
CUST_1966,76.78,59.77,71.0,79.41,81.97,84.16,58.46,76.39,74.02,64.48,76.29,58.36
CUST_1967,51.21,63.4,61.92,63.71,62.67,45.0,48.29,60.89,59.71,64.07,52.31,61.1
CUST_1968,71.67,87.44,68.45,85.42,70.28,81.29,86.3,82.05,76.65,67.62,67.02,82.53
CUST_1969,49.22,41.68,38.14,53.03,49.78,32.77,31.32,45.29,53.29,53.99,47.51,55.89
CUST_1970,55.33,44.41,29.9,44.25,30.47,57.22,53.57,57.43,56.44,35.83,34.42,55.93
CUST_1971,25.25,35.4,42.8,24.92,33.01,43.44,24.59,38.06,39.62,36.66,29.75,24.97
CUST_1972,68.76,64.25,61.55,67.75,63.87,81.16,68.43,82.92,78.96,88.44,69.55,83.45
CUST_1973,43.79,57.93,56.76,61.71,63.45,36.24,47.81,44.05,39.61,50.61,36.57,55.86
CUST_1974,103.19,99.4,86.27,91.18,91.86,94.82,88.76,97.84,96.2,100.52,91.89,91.62
CUST_1975,57.17,43.58,47.78,61.35,49.55,46.32,41.99,67.6,47.7,39.34,46.77,51.27
CUST_1976,98.34,97.67,99.57,89.92,77.64,82.13,101.0,101.91,96.42,89.18,91.28,95.82
CUST_1977,69.34,65.66,72.61,71.54,80.42,73.61,63.54,71.1,65.19,78.01,72.23,90.24
CUST_1978,46.0,49.81,32.55,47.19,36.97,44.1,30.95,39.68,37.79,24.09,37.95,49.05
CUST_1979,63.3,55.46,63.89,62.53,49.57,62.68,52.53,60.88,62.33,78.0,75.33,49.04
CUST_1980,102.13,96.99,95.72,88.28,103.69,98.16,83.52,102.23,88.03,81.73,96.53,83.93
CUST_1981,126.78,106.59,112.73,118.66,106.45,110.23,106.85,126.32,117.61,113.18,118.3,108.94
CUST_1982,126.48,135.52,123.77,123.56,115.29,121.75,113.49,107.99,112.94,123.41,127.62,122.2
CUST_1983,66.17,67.76,65.39,60.79,53.06,55.42,71.26,60.99,70.77,72.23,78.95,58.9
CUST_1984,64.15,73.99,83.85,86.81,87.37,64.34,92.24,71.75,79.03,67.49,70.71,70.0
CUST_1985,60.3,50.18,39.75,47.02,55.92,43.37,58.57,41.33,53.1,35.26,47.44,57.33
CUST_1986,82.06,85.17,78.96,75.77,94.59,72.29,99.62,70.66,99.85,84.12,90.23,87.63
CUST_1987,40.97,41.42,38.12,36.21,49.25,52.05,29.82,51.03,44.83,52.07,48.12,54.99
CUST_1988,120.46,130.96,131.69,120.0,126.5,134.71,108.92,109.24,127.88,119.07,105.94,116.06
CUST_1989,64.07,77.33,86.89,74.37,67.89,60.43,61.53,81.51,80.93,66.81,79.42,60.44
CUST_1990,127.49,119.96,107.03,121.59,126.7,124.57,128.7,134.01,108.21,131.71,122.31,125.6
CUST_1991,82.11,79.54,80.27,98.78,104.51,107.21,98.75,105.26,107.44,96.99,107.93,101.63
CUST_1992,109.08,116.57,118.58,115.85,105.1,124.75,110.57,127.05,122.17,122.12,121.16,122.03
CUST_1993,102.69,84.38,97.76,91.94,84.88,101.8,98.92,99.71,84.8,98.83,97.66,103.62
CUST_1994,50.12,39.23,53.2,45.61,45.42,41.73,41.06,52.1,51.47,42.32,46.04,35.26
CUST_1995,53.12,47.99,50.68,44.81,31.07,30.66,47.31,43.14,33.0,31.9,47.82,39.01
CUST_1996,43.86,53.71,43.91,48.53,48.92,39.68,63.88,34.61,41.66,41.56,45.4,62.81
CUST_1997,74.28,65.91,75.56,83.48,70.14,80.41,66.49,58.88,55.32,56.5,67.46,61.07
CUST_1998,53.35,50.42,64.19,72.36,49.81,65.8,74.69,49.18,70.28,58.06,73.51,51.3
CUST_1999,90.32,102.13,96.03,99.78,98.22,111.41,89.13,89.6,106.24,103.93,84.74,112.3
CUST_2000,40.02,40.73,41.24,40.7,38.0,39.75,40.39,50.39,36.05,47.54,33.21,48.78
CUST_2001,94.08,113.83,111.18,104.09,117.0,110.44,123.19,99.68,119.35,111.38,122.39,115.56
CUST_2002,82.64,79.45,70.75,78.12,67.19,87.44,78.42,67.77,76.0,78.19,80.91,76.63
CUST_2003,75.36,59.06,70.29,63.71,66.25,64.33,51.28,55.03,76.56,65.72,51.65,52.23
CUST_2004,57.13,64.82,73.17,48.14,70.08,76.18,74.51,59.43,58.2,63.57,53.04,60.14
CUST_2005,38.54,40.2,54.44,59.71,53.04,64.78,58.72,62.44,65.08,42.42,53.85,39.17
CUST_2006,80.98,75.66,94.5,86.22,97.33,97.29,92.42,77.56,76.08,92.39,76.58,82.32
CUST_2007,55.46,42.94,40.54,37.31,44.09,51.51,49.04,36.67,61.42,43.53,48.4,45.34
CUST_2008,113.95,112.6,134.21,119.04,134.0,111.12,129.65,129.79,112.57,119.0,116.69,127.8
CUST_2009,67.28,69.33,51.52,51.64,77.73,78.4,53.35,76.15,62.1,64.76,68.97,64.74
CUST_2010,54.32,77.37,57.15,58.13,61.7,70.35,57.18,73.06,58.2,55.57,70.4,51.84
CUST_2011,111.18,100.58,109.22,117.18,108.52,116.45,108.46,106.78,122.84,104.29,117.7,117.6
CUST_2012,45.42,64.36,48.86,61.95,49.68,65.0,52.36,50.93,59.6,46.92,60.57,42.97
CUST_2013,76.56,65.45,61.27,64.56,74.81,56.08,63.96,78.61,54.03,76.0,71.28,70.27
CUST_2014,87.03,92.77,97.9,89.49,90.3,100.63,91.05,97.75,91.4,90.78,108.31,83.48
CUST_2015,72.23,89.84,91.45,70.59,78.43,85.33,89.91,74.51,67.75,78.18,81.99,69.96
CUST_2016,55.59,63.21,62.67,39.93,37.73,52.6,61.95,55.72,40.14,63.86,57.16,64.9
CUST_2017,75.29,93.21,103.06,75.31,82.35,90.56,96.41,84.97,89.54,98.65,86.41,80.92
CUST_2018,85.63,73.26,77.94,94.82,87.56,73.85,79.99,74.86,85.08,86.5,80.91,71.47
CUST_2019,72.42,67.5,76.15,72.22,82.39,88.03,85.74,67.37,67.37,66.96,87.21,78.02
CUST_2020,69.96,72.02,95.11,75.18,65.19,84.27,76.81,82.49,71.97,86.1,73.71,94.29
CUST_2021,127.04,122.03,121.39,118.1,126.14,127.12,124.35,128.24,132.96,124.74,114.17,123.0
CUST_2022,37.49,53.2,40.17,56.99,41.9,39.81,63.93,48.81,51.68,55.31,61.85,37.46
CUST_2023,33.75,23.63,28.41,35.21,31.29,41.96,51.5,32.13,39.76,34.13,44.33,29.0
CUST_2024,111.73,126.29,106.04,119.1,122.63,125.94,127.78,105.82,116.76,130.48,111.11,115.55
CUST_2025,69.15,83.24,97.14,79.45,91.21,89.97,89.77,75.74,77.38,96.26,70.6,95.97
CUST_2026,106.02,106.69,121.03,128.67,117.95,100.68,106.88,109.84,121.29,124.82,114.34,121.87
CUST_2027,38.27,42.53,61.0,60.52,63.91,38.15,41.09,41.23,45.36,56.38,60.93,43.41
CUST_2028,93.33,107.34,111.17,90.13,98.98,94.68,116.94,96.31,107.29,102.75,114.89,119.45
CUST_2029,70.07,65.46,71.9,53.74,54.25,52.31,54.87,71.85,57.65,60.46,48.08,75.54
CUST_2030,73.81,83.51,69.73,88.31,87.73,69.06,81.72,64.14,77.06,76.79,67.54,65.14
CUST_2031,66.92,72.94,78.03,81.42,82.75,68.97,70.38,55.13,74.95,69.0,62.75,82.52
CUST_2032,85.36,104.11,81.88,107.62,86.37,98.4,79.86,105.84,85.64,96.0,105.22,89.8
CUST_2033,73.18,83.76,82.08,80.17,61.01,61.25,73.05,71.59,82.97,64.69,70.63,82.78
CUST_2034,129.49,119.72,121.0,119.0,132.16,130.12,120.5,131.95,119.44,131.8,109.92,107.36
CUST_2035,106.92,103.73,117.5,93.52,116.04,119.11,92.98,114.57,110.33,97.17,111.88,99.19
CUST_2036,80.99,79.41,94.92,85.69,84.41,84.24,92.69,104.3,88.76,87.06,87.8,80.34
CUST_2037,61.46,44.01,65.1,48.05,59.1,70.86,58.4,42.4,50.35,52.35,57.53,60.6
CUST_2038,62.95,56.08,70.64,71.16,74.18,67.23,63.4,61.16,78.26,62.92,60.48,62.09
CUST_2039,39.87,58.0,61.06,56.51,63.26,63.63,39.24,53.07,63.12,57.08,53.85,40.1
CUST_2040,61.86,68.14,68.82,69.57,71.71,68.05,57.15,56.96,67.43,67.45,70.82,56.18
CUST_2041,96.63,72.51,97.01,89.44,98.95,78.01,100.09,90.19,85.6,98.81,75.75,93.74
CUST_2042,95.59,108.08,93.57,90.67,116.7,101.55,102.14,116.86,109.73,107.01,105.25,93.13
CUST_2043,82.04,87.97,104.91,89.31,93.44,78.54,100.87,99.75,100.67,78.65,79.32,89.45
CUST_2044,112.3,123.14,120.06,132.15,129.39,110.35,125.22,116.37,134.57,119.85,111.44,108.46
CUST_2045,44.27,58.37,48.11,65.2,46.46,48.23,60.64,57.9,56.37,61.57,66.0,45.96
CUST_2046,103.74,125.13,119.2,108.81,114.36,124.87,107.35,119.56,113.15,113.71,98.52,125.98
CUST_2047,56.37,76.06,73.81,61.81,56.33,66.6,69.85,61.77,63.58,84.06,82.37,79.61
CUST_2048,61.63,71.68,77.45,81.4,80.59,66.54,64.31,69.34,61.93,66.39,75.11,61.85
CUST_2049,105.13,104.56,115.34,97.69,119.54,117.05,108.77,104.86,109.03,121.62,117.7,103.22
CUST_2050,75.96,70.81,66.81,63.25,91.37,69.95,79.96,74.16,67.44,89.84,77.33,88.65
CUST_2051,97.11,81.75,104.96,81.93,101.15,95.08,85.0,106.38,102.27,98.13,108.18,97.69
CUST_2052,87.57,100.26,86.14,105.6,104.5,102.87,87.45,111.51,82.47,86.92,92.94,106.59
CUST_2053,68.08,71.57,51.69,77.22,62.95,73.08,67.47,71.36,76.97,75.14,79.14,76.0
CUST_2054,90.92,91.41,94.66,96.04,78.4,81.64,93.37,87.22,94.18,77.72,86.74,69.35
CUST_2055,77.81,66.57,74.07,51.08,74.47,65.14,66.2,51.41,58.95,58.48,58.48,64.45
CUST_2056,62.66,55.26,51.57,67.97,48.56,55.42,48.86,61.59,61.27,65.92,57.58,57.77
CUST_2057,126.77,119.72,121.53,133.9,131.34,130.31,114.73,113.08,127.72,135.21,134.21,122.93
CUST_2058,131.11,108.59,118.61,130.47,114.77,102.15,102.14,122.27,111.52,130.35,114.05,117.18
CUST_2059,73.1,76.57,51.09,61.46,71.56,72.94,73.48,69.27,56.4,62.88,71.06,74.93
CUST_2060,81.04,59.5,69.89,64.72,56.56,69.04,68.16,60.18,64.94,57.17,59.99,74.97
CUST_2061,64.85,52.14,52.08,76.69,56.42,50.64,62.95,54.54,62.15,52.26,60.27,74.1
CUST_2062,130.48,124.78,121.9,121.2,121.73,122.98,129.71,118.03,111.59,124.01,103.54,103.15
CUST_2063,82.43,75.99,67.3,88.43,81.92,68.98,82.32,80.16,80.39,64.58,69.47,85.92
CUST_2064,107.87,100.66,109.26,97.42,112.72,86.03,107.95,101.64,107.39,89.0,114.8,112.53
CUST_2065,94.29,104.86,115.79,107.95,90.87,97.07,112.78,96.49,112.85,92.66,114.9,109.29
CUST_2066,42.39,51.45,41.89,42.78,57.2,57.99,54.31,63.32,48.71,48.54,51.32,66.41
CUST_2067,55.39,59.19,51.02,39.06,48.17,40.79,52.45,43.5,52.35,61.74,52.57,52.22
CUST_2068,102.29,105.48,114.83,116.77,113.65,105.95,116.84,106.25,98.66,108.24,94.49,98.07
CUST_2069,82.96,78.65,71.15,72.06,70.53,60.23,77.39,85.56,68.92,79.96,71.78,72.56
CUST_2070,96.08,69.14,84.99,82.03,95.4,90.42,91.43,75.45,87.51,95.7,95.83,89.32
CUST_2071,92.29,101.11,101.98,89.74,110.09,109.43,98.33,87.23,92.77,88.19,98.86,110.86
CUST_2072,33.08,53.98,39.04,59.69,36.49,47.45,41.95,51.46,36.6,59.91,60.37,46.65
CUST_2073,48.19,42.69,43.71,51.98,32.25,25.06,51.14,40.09,53.35,40.43,51.74,49.36
CUST_2074,95.16,79.2,88.83,95.15,81.72,108.78,89.06,97.1,82.82,87.04,98.6,95.81
CUST_2075,26.1,52.66,29.55,36.58,42.41,47.88,47.16,29.35,51.88,38.41,39.33,32.24
CUST_2076,115.07,108.11,132.07,119.88,114.57,109.16,105.11,126.2,128.12,118.75,121.41,110.38
CUST_2077,117.43,126.0,127.12,110.28,127.74,107.09,109.34,125.06,121.94,108.12,125.71,108.75
CUST_2078,41.4,21.53,49.98,40.21,33.61,44.7,35.02,28.23,28.27,22.3,25.17,45.73
CUST_2079,50.67,52.94,45.81,63.42,37.81,55.67,60.96,40.72,50.22,50.39,50.08,57.49
CUST_2080,108.06,112.57,127.79,122.94,114.2,129.72,109.17,111.16,121.9,109.23,124.11,106.65
CUST_2081,89.95,91.54,89.63,85.57,79.24,89.53,91.12,79.65,84.84,82.51,87.39,84.82
CUST_2082,84.6,78.0,63.95,72.98,92.17,82.99,70.14,69.25,86.64,87.4,77.08,84.05
CUST_2083,63.22,72.34,85.4,73.84,81.51,66.39,76.33,86.39,87.82,90.12,88.6,70.24
CUST_2084,50.32,38.32,52.76,35.91,37.7,55.0,39.2,28.86,49.71,43.22,39.18,45.46
CUST_2085,80.68,76.83,62.3,80.6,64.08,58.34,63.52,53.98,77.68,55.08,80.62,80.62
CUST_2086,71.93,69.86,67.18,70.07,73.54,70.02,70.57,88.73,84.82,65.66,88.49,86.22
CUST_2087,90.51,83.16,82.92,105.93,93.7,90.67,105.86,108.75,102.67,93.21,98.69,82.44
CUST_2088,25.97,50.16,26.01,30.18,22.83,21.91,38.14,43.45,47.06,35.92,50.39,26.03
CUST_2089,73.69,83.22,97.93,95.34,85.81,72.85,93.36,96.11,84.74,95.28,86.16,82.64
CUST_2090,93.88,87.57,107.85,83.39,101.19,104.09,101.73,92.61,82.01,82.37,84.46,97.64
CUST_2091,120.91,103.73,115.4,103.58,102.14,119.31,117.87,111.22,120.25,116.7,115.64,105.65
CUST_2092,101.77,110.14,130.3,105.98,112.26,116.86,104.77,106.52,114.62,123.62,118.01,120.8
CUST_2093,81.32,81.29,79.04,70.46,89.95,69.59,82.66,71.49,87.13,79.25,67.71,65.37
CUST_2094,51.01,36.68,41.25,27.01,34.69,40.87,27.48,42.76,25.53,41.79,39.54,47.87
CUST_2095,111.99,89.07,96.89,87.1,97.49,97.11,100.62,92.55,112.05,92.99,89.03,85.94
CUST_2096,99.07,107.31,82.06,108.5,104.22,90.37,99.55,81.11,106.97,98.67,86.71,94.07
CUST_2097,56.39,52.19,44.25,64.05,53.58,62.79,60.89,38.07,43.25,63.44,63.66,52.86
CUST_2098,111.43,108.33,130.56,117.24,112.65,118.87,123.87,134.43,117.62,117.26,134.57,125.26
CUST_2099,101.89,106.36,94.59,86.94,85.97,93.83,92.45,103.78,107.67,109.87,87.52,102.03
CUST_2100,42.71,32.35,41.05,47.15,39.78,50.1,50.71,41.83,42.49,43.58,57.18,36.99
CUST_2101,69.96,89.32,77.05,79.48,83.79,82.23,68.0,77.66,88.39,81.3,86.03,83.4
CUST_2102,44.49,56.2,55.09,51.48,54.8,55.8,46.32,54.56,46.61,47.04,30.42,34.71
CUST_2103,68.01,47.56,66.41,46.12,60.99,61.3,59.93,70.16,61.42,48.66,68.98,54.87
CUST_2104,112.55,113.7,113.36,102.26,116.83,123.29,100.42,119.38,108.21,104.38,117.62,112.56
CUST_2105,134.23,112.84,109.65,119.47,122.63,127.83,106.49,104.79,133.5,122.87,117.61,125.94
CUST_2106,79.57,80.25,92.45,78.92,89.34,102.0,107.86,78.31,97.8,101.82,86.81,106.66
CUST_2107,70.47,89.06,76.83,87.15,72.2,90.62,66.75,81.71,90.13,92.12,70.59,81.02
CUST_2108,105.31,105.93,112.93,119.63,113.78,106.76,92.39,109.72,97.94,114.16,104.92,112.51
CUST_2109,125.32,115.9,116.34,125.43,112.02,101.74,96.29,101.99,102.89,112.59,105.25,105.96
CUST_2110,74.98,87.97,83.42,79.44,94.81,102.26,76.77,89.34,73.63,74.49,84.3,97.1
CUST_2111,38.61,58.97,48.18,60.55,42.9,51.92,49.52,56.45,54.92,48.22,40.0,64.68
CUST_2112,66.93,49.66,62.27,48.69,61.78,73.48,71.45,68.56,57.33,67.22,78.53,65.19
CUST_2113,81.64,97.2,84.36,108.48,95.68,94.22,90.76,94.03,108.42,102.04,82.78,104.78
CUST_2114,100.25,83.67,79.43,81.6,94.74,75.2,94.45,75.22,78.44,92.37,86.99,78.38
CUST_2115,51.86,50.82,57.3,48.31,52.67,49.86,51.22,49.75,47.8,59.8,67.18,39.06
CUST_2116,111.38,107.55,111.72,99.83,98.51,104.46,97.63,113.15,101.89,96.61,100.38,101.25
CUST_2117,108.98,121.99,116.2,106.69,125.9,135.25,111.86,126.52,116.09,131.23,125.27,130.46
CUST_2118,47.43,63.74,69.93,63.45,70.43,66.81,47.66,49.55,55.23,54.38,55.71,59.71
CUST_2119,95.46,88.46,72.65,94.91,89.57,86.21,92.04,69.37,89.36,88.69,73.69,95.12
CUST_2120,115.75,116.36,105.21,118.99,114.3,123.02,108.24,104.39,101.27,117.58,115.92,104.83
CUST_2121,102.56,115.67,115.5,113.88,119.54,112.84,97.13,94.43,92.16,112.59,116.88,96.16
CUST_2122,81.92,86.91,66.77,72.51,86.55,82.3,81.69,94.9,93.08,91.44,94.87,81.4
CUST_2123,48.18,36.16,46.94,47.08,50.47,57.47,62.03,54.63,46.66,47.51,51.85,34.54
CUST_2124,35.89,54.03,39.57,52.45,57.65,40.16,58.2,43.29,53.73,41.11,45.06,61.15
CUST_2125,39.55,35.54,22.1,35.91,35.15,50.05,22.59,49.39,32.72,46.22,39.44,31.64
CUST_2126,98.7,118.23,117.53,109.46,105.19,92.86,113.87,93.27,114.78,99.25,111.28,108.0
CUST_2127,105.48,82.42,98.52,107.7,94.05,98.37,94.12,107.31,94.89,94.18,108.81,85.4
CUST_2128,130.11,115.86,107.54,126.04,126.21,107.83,110.13,109.46,126.73,102.92,128.4,121.65
CUST_2129,42.46,49.26,38.23,52.96,40.93,35.45,44.58,56.69,39.65,54.37,56.92,56.41
CUST_2130,39.93,28.64,46.57,25.45,29.75,38.59,26.86,25.6,20.87,41.49,24.32,48.73
CUST_2131,39.26,34.52,51.34,47.72,41.29,45.06,27.9,47.28,39.7,52.96,33.72,46.21
CUST_2132,33.27,54.85,41.7,56.36,45.77,50.98,34.85,43.06,33.96,33.96,59.1,58.21
CUST_2133,114.17,99.44,118.26,114.63,98.04,101.29,121.13,112.06,99.0,117.16,119.34,120.11
CUST_2134,87.47,84.32,90.09,93.92,95.15,101.72,81.28,89.22,94.39,88.44,98.9,80.46
CUST_2135,109.66,96.42,93.15,107.75,92.9,101.87,97.97,105.43,96.73,103.41,85.4,111.39
CUST_2136,95.33,90.49,96.49,93.26,82.57,95.8,74.29,96.92,85.29,73.44,84.9,96.23
CUST_2137,29.58,31.95,29.99,35.92,40.25,26.82,27.73,40.75,38.47,26.82,31.63,29.52
CUST_2138,38.72,53.96,53.95,33.7,26.19,49.3,47.67,50.26,53.03,49.93,40.49,49.0
CUST_2139,103.92,89.09,78.58,93.27,84.35,77.24,94.12,95.56,81.57,76.11,76.37,81.08
CUST_2140,109.97,119.58,125.68,127.5,111.25,132.71,128.42,119.7,127.58,112.33,130.24,108.36
CUST_2141,90.31,102.64,98.95,103.81,78.23,79.41,84.04,106.0,86.2,105.74,92.47,96.01
CUST_2142,99.96,110.93,111.7,90.6,114.19,106.98,87.91,100.77,91.96,112.79,100.01,100.91
CUST_2143,53.78,55.46,54.6,53.73,52.15,52.98,50.15,46.16,57.02,63.93,63.14,46.38
CUST_2144,95.51,75.12,95.1,71.23,87.88,94.31,94.39,81.56,82.72,91.51,79.03,80.33
CUST_2145,63.73,38.74,62.06,63.27,38.75,57.78,45.21,55.17,56.54,59.02,65.67,54.29
CUST_2146,44.84,41.23,32.33,58.63,31.14,57.24,41.32,31.09,44.09,49.23,29.45,57.23
CUST_2147,99.82,85.81,98.19,113.23,99.45,112.54,108.39,101.4,107.44,98.63,87.91,93.36
CUST_2148,57.41,60.96,78.44,80.85,63.93,63.5,72.27,73.92,70.8,57.65,82.9,84.16
CUST_2149,85.5,94.49,92.51,68.43,68.67,89.26,75.92,92.26,74.5,68.83,92.34,87.04
CUST_2150,52.16,48.7,67.08,51.27,62.87,57.9,73.52,56.92,67.94,57.17,49.61,63.65
CUST_2151,63.92,57.58,70.2,66.26,61.63,56.27,51.09,53.31,72.91,55.08,63.19,67.28
CUST_2152,76.91,83.23,81.7,83.38,63.67,85.69,61.29,76.56,56.6,71.48,75.58,72.14
CUST_2153,105.56,122.72,121.7,120.08,107.36,117.16,115.93,109.33,114.08,116.32,134.47,105.79
CUST_2154,83.33,80.94,76.29,76.09,99.61,91.53,92.4,92.44,75.74,96.77,74.4,99.41
CUST_2155,97.06,80.82,106.77,97.94,88.6,101.63,91.04,108.67,109.05,104.55,99.27,103.51
CUST_2156,98.68,98.63,74.32,97.53,74.68,83.04,86.93,91.51,90.12,72.83,93.69,78.29
CUST_2157,49.34,72.49,75.56,51.83,51.31,57.15,55.44,58.26,66.91,58.83,67.05,48.49
CUST_2158,60.5,52.01,43.83,50.64,59.32,62.19,60.74,44.41,34.82,47.35,39.33,51.27
