customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,monthly_charges,total_charges,region
CUST_2744,Male,0,0,0,48,Month-to-month,DSL,67.28,3218.57,Maine
CUST_2745,Female,0,1,0,38,Month-to-month,DSL,39.29,1520.02,Oregon
CUST_2746,Male,0,1,1,59,Month-to-month,DSL,65.05,3833.93,Oklahoma
CUST_2747,Male,1,0,1,13,One year,DSL,68.25,903.12,Texas
CUST_2748,Female,0,0,1,11,Two years,DSL,45.6,500.98,Oklahoma
CUST_2749,Female,0,0,1,57,Two years,fibre optic,46.97,2669.92,North Dakota
CUST_2750,Female,0,1,0,5,Two years,fibre optic,42.44,218.06,Delaware
CUST_2751,Male,0,1,0,29,Month-to-month, None,57.41,1684.23,Indiana
CUST_2752,Male,0,1,0,62,One year,fibre optic,45.95,2887.28,South Carolina
CUST_2753,Female,1,1,1,71,Two years,fibre optic,104.95,7450.26,Missouri
CUST_2754,Female,0,0,0,36,Month-to-month,fibre optic,98.85,3585.56,New Hampshire
CUST_2755,Female,0,1,0,5,Month-to-month,fibre optic,32.22,142.24,Iowa
CUST_2756,Female,0,0,0,28,Month-to-month,fibre optic,48.25,1354.93,Rhode Island
CUST_2757,Female,0,0,0,45,Month-to-month,fibre optic,109.07,4891.15,Georgia
CUST_2758,Male,0,0,0,45,Month-to-month, None,73.58,3348.83,California
CUST_2759,Male,0,1,0,22,Two years, None,62.15,1352.55,Florida
CUST_2760,Female,1,1,0,20,Month-to-month,fibre optic,85.64,1749.9,North Dakota
CUST_2761,Male,0,0,1,41,One year,fibre optic,114.86,4758.35,South Carolina
CUST_2762,Female,0,1,0,22,Month-to-month,fibre optic,51.65,1167.4,Montana
CUST_2763,Female,0,0,0,69,Month-to-month,fibre optic,113.98,7898.15,Hawaii
CUST_2764,Female,0,1,0,17,Two years, None,33.66,567.6,Massachusetts
CUST_2765,Female,0,1,0,66,Month-to-month,fibre optic,78.77,5236.7,South Dakota
CUST_2766,Male,1,0,0,1,Two years,fibre optic,67.32,77.73,Connecticut
CUST_2767,Female,1,0,0,5,Two years,fibre optic,85.28,448.11,Texas
CUST_2768,Female,0,0,0,52,One year,DSL,103.78,5421.79,Montana
CUST_2769,Male,0,0,0,48,Month-to-month,DSL,43.61,2089.68,Missouri
CUST_2770,Male,0,0,0,34,Two years,fibre optic,46.99,1584.66,Rhode Island
CUST_2771,Female,0,1,0,53,Two years,DSL,118.13,6293.5,Wisconsin
CUST_2772,Male,0,0,1,14,Month-to-month,fibre optic,79.98,1121.14,Pennsylvania
CUST_2773,Female,0,1,1,11,Month-to-month,fibre optic,32.81,347.46,California
CUST_2774,Male,0,0,0,60,Month-to-month,fibre optic,81.53,4893.44,Arizona
CUST_2775,Male,0,0,0,47,Month-to-month,DSL,48.49,2297.16,New York
CUST_2776,Male,0,1,1,22,Two years,fibre optic,37.1,798.59,Massachusetts
CUST_2777,Male,0,1,1,12,One year,DSL,97.06,1170.52,North Carolina
CUST_2778,Female,0,1,0,13,One year,DSL,103.71,1332.92,Georgia
CUST_2779,Male,1,1,0,16,Two years, None,44.1,706.31,Alaska
CUST_2780,Male,0,0,0,41,One year,fibre optic,50.26,2054.26,Louisiana
CUST_2781,Male,1,1,1,65,Month-to-month,fibre optic,89.88,5887.79,Arizona
CUST_2782,Male,0,1,0,51,One year,DSL,78.38,4040.25,Kentucky
CUST_2783,Male,0,0,1,13,Two years,DSL,78.61,1037.26,New York
CUST_2784,Female,0,0,1,48,Month-to-month,DSL,96.6,4618.25,Kentucky
CUST_2785,Female,1,1,1,6,Month-to-month,DSL,115.98,685.68,Virginia
CUST_2786,Female,0,0,0,5,One year,fibre optic,91.97,505.3,Utah
CUST_2787,Male,0,1,1,22,Two years,fibre optic,79.47,1742.87,Wisconsin
CUST_2788,Female,1,1,0,52,One year,fibre optic,89.22,4688.28,Nebraska
CUST_2789,Male,1,0,0,12,Two years,DSL,104.63,1270.99,North Dakota
CUST_2790,Male,0,0,0,41,Month-to-month,fibre optic,116.4,4806.2,Vermont
CUST_2791,Female,0,1,0,1,Month-to-month,DSL,65.3,68.95,Vermont
CUST_2792,Female,0,0,0,28,One year,fibre optic,114.39,3197.2,Georgia
CUST_2793,Female,0,0,1,33,One year,fibre optic,94.82,3111.04,Idaho
CUST_2794,Female,0,1,1,25,Month-to-month,DSL,106.11,2685.82,Michigan
CUST_2795,Male,0,1,0,65,Month-to-month,fibre optic,106.06,6879.46,Wyoming
CUST_2796,Female,0,0,0,29,Month-to-month,DSL,73.33,2160.58,Georgia
CUST_2797,Female,1,1,1,31,Two years,fibre optic,118.55,3719.71,Utah
CUST_2798,Female,1,0,1,60,Month-to-month,fibre optic,105.86,6336.71,Kansas
CUST_2799,Female,0,1,0,58,Month-to-month, None,46.82,2709.22,Rhode Island
CUST_2800,Female,0,0,0,7,Month-to-month,fibre optic,30.43,226.32,Mississippi
CUST_2801,Male,0,1,0,68,One year,DSL,81.56,5581.15,Oklahoma
CUST_2802,Female,0,0,0,35,Month-to-month,DSL,81.6,2865.22,Virginia
CUST_2803,Male,0,0,0,42,One year,fibre optic,81.24,3416.96,Oregon
CUST_2804,Female,0,1,0,35,Month-to-month, None,51.05,1769.03,Washington
CUST_2805,Female,0,1,1,54,Month-to-month,fibre optic,40.64,2184.97,Florida
CUST_2806,Male,1,1,0,15,Month-to-month,fibre optic,100.17,1487.0,Louisiana
CUST_2807,Male,0,1,0,61,Month-to-month,fibre optic,116.15,7121.23,Tennessee
CUST_2808,Male,0,0,1,31,Month-to-month,fibre optic,67.44,2085.92,Nebraska
CUST_2809,Female,0,0,0,6,Month-to-month,fibre optic,39.93,238.14,Pennsylvania
CUST_2810,Female,0,0,0,25,Two years,fibre optic,64.92,1619.24,Minnesota
CUST_2811,Male,0,0,0,6,Month-to-month,fibre optic,40.86,289.91,Rhode Island
CUST_2812,Male,0,1,0,8,Two years,DSL,42.81,342.93,South Carolina
CUST_2813,Female,1,0,0,66,Month-to-month,fibre optic,102.75,6794.14,Mississippi
CUST_2814,Male,0,0,0,29,Month-to-month,fibre optic,94.61,2744.07,Mississippi
CUST_2815,Male,0,1,0,54,Month-to-month, None,88.92,4796.7,Georgia
CUST_2816,Female,0,0,0,54,One year,DSL,40.97,2248.68,West Virginia
CUST_2817,Female,0,0,0,33,Month-to-month, None,40.04,1320.48,Nebraska
CUST_2818,Female,0,0,0,34,Two years,fibre optic,44.06,1524.19,Oregon
CUST_2819,Female,0,1,1,15,Two years,DSL,53.14,830.47,New Hampshire
CUST_2820,Male,0,1,0,37,One year,DSL,37.89,1391.4,Kansas
CUST_2821,Male,1,0,0,28,Month-to-month,DSL,73.05,2045.32,Mississippi
CUST_2822,Female,0,1,1,65,Month-to-month,fibre optic,106.47,6929.29,Florida
CUST_2823,Female,0,0,1,47,Month-to-month,DSL,52.62,2499.16,Iowa
CUST_2824,Male,0,1,0,11,Month-to-month,fibre optic,67.61,739.89,Idaho
CUST_2825,Male,0,0,1,68,Month-to-month,fibre optic,97.57,6645.0,New York
CUST_2826,Female,0,0,0,51,One year,fibre optic,111.59,5684.07,Wisconsin
CUST_2827,Female,0,0,1,61,One year,DSL,40.44,2471.43,Nevada
CUST_2828,Female,0,1,1,4,Month-to-month,fibre optic,63.93,258.8,Maine
CUST_2829,Male,0,0,0,45,Month-to-month,fibre optic,74.63,3388.99,Hawaii
CUST_2830,Female,0,0,0,67,Month-to-month,fibre optic,61.32,4095.92,West Virginia
CUST_2831,Female,0,1,0,27,Month-to-month,DSL,112.59,3052.74,Nebraska
CUST_2832,Female,0,1,0,58,Month-to-month,DSL,108.7,6345.62,Minnesota
CUST_2833,Female,0,0,0,63,Month-to-month,DSL,106.41,6715.67,Oklahoma
CUST_2834,Male,0,0,0,50,One year, None,117.72,5897.74,Pennsylvania
CUST_2835,Female,0,1,0,69,One year,fibre optic,106.83,7410.44,Alaska
CUST_2836,Female,0,1,1,5,Month-to-month,fibre optic,118.2,620.64,Florida
CUST_2837,Female,0,0,1,7,Month-to-month,DSL,94.56,697.41,Missouri
CUST_2838,Female,0,1,0,61,Month-to-month,fibre optic,61.8,3766.94,Oregon
CUST_2839,Female,0,0,1,14,Month-to-month,DSL,44.03,643.6,Vermont
CUST_2840,Female,0,0,0,37,Month-to-month,fibre optic,79.32,2939.89,Georgia
CUST_2841,Male,0,1,1,65,One year,DSL,75.59,4946.73,Wyoming
CUST_2842,Male,1,0,0,52,Two years,fibre optic,60.63,3170.85,California
CUST_2843,Female,0,1,1,58,Month-to-month,fibre optic,44.34,2579.08,Nebraska
CUST_2844,Female,0,1,1,59,Two years,fibre optic,52.96,3118.74,Idaho
CUST_2845,Female,0,1,0,22,One year,fibre optic,76.67,1688.56,Alabama
CUST_2846,Female,0,1,1,15,One year,DSL,81.01,1223.14,Kentucky
CUST_2847,Male,0,1,1,5,Month-to-month,fibre optic,115.92,613.49,Nebraska
CUST_2848,Male,0,1,0,48,Month-to-month,DSL,50.54,2434.24,New Jersey
CUST_2849,Female,0,0,1,23,One year, None,41.97,1001.73,Missouri
CUST_2850,Male,0,1,0,27,Month-to-month,fibre optic,54.5,1514.34,North Carolina
CUST_2851,Female,0,0,0,59,One year,DSL,115.46,6797.25,Kentucky
CUST_2852,Female,1,0,0,62,One year,fibre optic,108.44,6764.02,Rhode Island
CUST_2853,Female,0,0,0,67,Two years,DSL,62.51,4169.66,Hawaii
CUST_2854,Male,0,1,0,23,Month-to-month,fibre optic,86.68,2017.42,Idaho
CUST_2855,Male,0,0,0,21,Month-to-month,fibre optic,70.24,1486.82,Montana
CUST_2856,Male,0,1,0,8,One year,DSL,64.23,535.73,Nebraska
CUST_2857,Male,0,0,0,40,Two years,fibre optic,57.42,2330.55,Connecticut
CUST_2858,Female,0,1,1,47,Month-to-month,fibre optic,87.74,4144.9,Virginia
CUST_2859,Male,0,0,0,14,One year,fibre optic,116.57,1665.57,Iowa
CUST_2860,Male,1,0,0,6,One year,fibre optic,84.74,534.24,Kentucky
CUST_2861,Male,0,1,0,9,Month-to-month, None,105.0,937.9,Missouri
CUST_2862,Female,0,1,0,41,Month-to-month,DSL,101.7,4182.14,Arizona
CUST_2863,Female,0,1,0,64,Month-to-month,fibre optic,93.74,5992.72,Washington
CUST_2864,Male,1,1,0,22,Month-to-month,fibre optic,75.41,1683.96,Georgia
CUST_2865,Male,1,1,0,18,One year,fibre optic,111.32,1991.56,North Dakota
CUST_2866,Female,0,1,0,66,Two years,fibre optic,63.01,4183.13,Alaska
CUST_2867,Female,0,1,0,57,Month-to-month,DSL,32.0,1845.25,Idaho
CUST_2868,Female,1,0,1,5,Month-to-month,fibre optic,102.72,508.53,Alaska
CUST_2869,Male,0,0,1,29,Month-to-month,fibre optic,96.65,2826.85,Pennsylvania
CUST_2870,Male,0,0,1,60,Month-to-month, None,48.42,2906.41,Wyoming
CUST_2871,Male,1,0,0,50,Month-to-month,fibre optic,32.46,1660.71,Mississippi
CUST_2872,Female,0,1,1,3,Month-to-month,fibre optic,80.98,254.76,Vermont
CUST_2873,Male,0,0,0,65,Month-to-month,fibre optic,39.61,2617.53,Florida
CUST_2874,Female,1,1,1,31,Month-to-month,fibre optic,71.61,2237.66,Alaska
CUST_2875,Female,0,1,0,63,Month-to-month,fibre optic,47.36,3004.72,Alabama
CUST_2876,Female,0,0,0,58,Month-to-month,fibre optic,67.31,3906.7,Washington
CUST_2877,Female,0,0,0,43,Month-to-month,fibre optic,31.01,1326.91,Alabama
CUST_2878,Female,1,1,0,21,Month-to-month,DSL,39.82,857.49,Utah
CUST_2879,Female,0,1,1,55,One year,fibre optic,91.93,5070.55,Idaho
CUST_2880,Male,0,0,0,60,Month-to-month,fibre optic,105.66,6346.1,Maryland
CUST_2881,Male,0,0,0,61,Month-to-month,fibre optic,39.37,2397.35,Montana
CUST_2882,Female,0,0,1,31,Month-to-month,DSL,50.84,1590.47,Connecticut
CUST_2883,Female,1,0,0,48,Month-to-month,fibre optic,37.29,1793.57,Delaware
CUST_2884,Female,0,0,1,18,One year,fibre optic,77.59,1409.54,Kansas
CUST_2885,Female,0,1,1,12,Month-to-month,fibre optic,112.48,1388.64,Vermont
CUST_2886,Male,0,0,1,12,Month-to-month,fibre optic,33.24,400.55,South Carolina
CUST_2887,Female,0,0,1,48,Month-to-month,fibre optic,35.92,1709.32,Pennsylvania
CUST_2888,Female,0,0,0,1,Two years,DSL,57.79,63.14,Idaho
CUST_2889,Male,1,1,0,2,Two years,fibre optic,34.94,88.36,Virginia
CUST_2890,Male,0,0,0,33,Month-to-month,fibre optic,60.59,1999.81,Maine
CUST_2891,Male,1,0,0,47,Month-to-month,DSL,115.11,5425.33,Virginia
CUST_2892,Male,0,1,0,65,Month-to-month,DSL,61.53,4042.72,South Carolina
CUST_2893,Female,1,0,0,26,One year,fibre optic,90.33,2374.31,Maryland
CUST_2894,Female,0,1,1,64,Month-to-month,DSL,45.71,2968.95,Maine
CUST_2895,Female,0,0,1,45,Two years,DSL,111.48,5012.35,Tennessee
CUST_2896,Female,1,0,0,28,One year,DSL,51.64,1478.2,Virginia
CUST_2897,Male,1,0,0,43,Month-to-month,DSL,56.28,2437.53,South Dakota
CUST_2898,Male,0,1,1,48,Month-to-month,fibre optic,48.55,2313.01,Wisconsin
CUST_2899,Female,1,0,1,51,One year,fibre optic,44.24,2299.07,West Virginia
CUST_2900,Female,0,1,0,71,Month-to-month,fibre optic,69.09,4919.29,Georgia
CUST_2901,Male,0,0,1,64,One year,DSL,72.85,4648.95,Oklahoma
CUST_2902,Female,0,1,1,19,Month-to-month,DSL,109.24,2059.72,Georgia
CUST_2903,Female,0,1,0,27,Two years,fibre optic,43.84,1164.76,Wisconsin
CUST_2904,Male,0,1,1,38,Month-to-month,fibre optic,72.82,2755.08,Louisiana
CUST_2905,Male,0,1,0,36,Month-to-month,fibre optic,54.24,1967.55,Illinois
CUST_2906,Female,0,0,0,55,Month-to-month,DSL,97.15,5334.08,Wisconsin
CUST_2907,Female,0,1,0,15,Month-to-month,fibre optic,47.75,724.63,North Dakota
CUST_2908,Female,0,0,0,16,Month-to-month,fibre optic,83.51,1378.4,Illinois
CUST_2909,Male,0,0,0,56,Month-to-month,fibre optic,107.47,6030.02,New York
CUST_2910,Male,0,1,0,25,Two years, None,98.43,2497.3,Connecticut
CUST_2911,Male,0,0,1,13,Month-to-month,fibre optic,84.7,1092.81,Alabama
CUST_2912,Female,1,0,1,28,One year,DSL,101.54,2864.94,Michigan
CUST_2913,Male,0,1,0,55,Month-to-month,DSL,60.85,3369.97,Ohio
CUST_2914,Female,0,0,0,34,Two years,DSL,108.68,3717.99,Kansas
CUST_2915,Female,0,0,0,55,Month-to-month,fibre optic,46.6,2550.59,Alabama
CUST_2916,Female,0,1,0,25,One year,DSL,84.4,2154.31,Hawaii
CUST_2917,Female,0,0,0,52,Two years,fibre optic,43.66,2286.61,Washington
CUST_2918,Male,1,1,1,48,One year,DSL,95.1,4551.5,Nebraska
CUST_2919,Male,1,1,1,17,One year,DSL,106.34,1821.07,Montana
CUST_2920,Male,0,1,1,71,Month-to-month,DSL,75.74,5426.84,Hawaii
CUST_2921,Female,0,1,0,39,Month-to-month,DSL,96.02,3730.06,Kentucky
CUST_2922,Male,0,1,0,48,Two years,fibre optic,35.99,1745.79,North Carolina
CUST_2923,Female,0,1,0,8,Two years,DSL,79.31,629.4,Alaska
CUST_2924,Male,1,1,0,57,One year,DSL,38.23,2227.69,Indiana
CUST_2925,Female,0,1,1,21,Two years,DSL,31.19,703.17,Rhode Island
CUST_2926,Male,0,1,0,8,Two years,fibre optic,68.14,543.5,Indiana
CUST_2927,Female,0,1,0,27,Month-to-month,DSL,57.38,1587.38,Oregon
CUST_2928,Female,0,0,0,68,Month-to-month,DSL,63.77,4333.03,Michigan
CUST_2929,Female,0,1,1,56,Month-to-month,fibre optic,65.58,3720.2,Illinois
CUST_2930,Female,0,0,1,18,Month-to-month,fibre optic,106.44,1909.23,South Carolina
CUST_2931,Male,1,1,1,23,Month-to-month,DSL,86.13,1969.71,North Dakota
CUST_2932,Female,0,0,1,32,Two years,DSL,59.41,1891.03,Wisconsin
CUST_2933,Female,0,1,0,20,Month-to-month,fibre optic,112.21,2261.9,Missouri
CUST_2934,Female,0,1,0,43,Month-to-month,fibre optic,86.7,3725.77,Alaska
CUST_2935,Female,1,1,0,51,Month-to-month,DSL,43.42,2235.52,Missouri
CUST_2936,Female,0,0,0,11,One year,DSL,61.39,713.49,New York
CUST_2937,Male,0,1,1,1,Month-to-month,DSL,60.68,59.68,New York
CUST_2938,Male,1,1,1,56,Two years,fibre optic,114.77,6418.23,Alaska
CUST_2939,Female,0,1,1,51,Month-to-month,DSL,95.35,4882.53,Pennsylvania
CUST_2940,Male,0,0,0,16,Month-to-month,fibre optic,50.3,801.46,Connecticut
CUST_2941,Female,1,1,0,6,Month-to-month, None,68.75,447.07,Michigan
CUST_2942,Female,1,1,1,57,Two years,DSL,34.44,1962.67,Massachusetts
CUST_2943,Male,0,1,1,53,One year,fibre optic,55.73,2981.2,New Mexico
CUST_2944,Male,0,1,0,47,Month-to-month, None,64.34,3009.87,Iowa
CUST_2945,Male,0,0,1,55,Month-to-month,fibre optic,66.13,3666.44,Virginia
CUST_2946,Male,0,0,0,20,Month-to-month,fibre optic,63.74,1261.38,Indiana
CUST_2947,Female,0,0,0,62,Month-to-month,fibre optic,42.13,2658.61,New Hampshire
CUST_2948,Male,0,1,0,50,Month-to-month,fibre optic,34.11,1738.47,Wyoming
CUST_2949,Female,0,0,1,13,Month-to-month,DSL,104.93,1394.26,California
CUST_2950,Female,0,1,0,58,One year,fibre optic,84.53,4942.81,New Mexico
CUST_2951,Female,0,0,0,54,Month-to-month,DSL,42.61,2295.21,Nebraska
CUST_2952,Female,0,0,0,18,Month-to-month,fibre optic,67.02,1221.13,North Carolina
CUST_2953,Female,0,1,0,60,Two years,fibre optic,97.41,5871.62,Michigan
CUST_2954,Male,0,0,0,9,Month-to-month,DSL,114.5,1010.61,Nebraska
CUST_2955,Female,0,1,0,49,Month-to-month,fibre optic,49.48,2458.21,North Dakota
CUST_2956,Female,1,0,0,67,Two years, None,101.36,6822.82,Illinois
CUST_2957,Male,1,1,0,47,Month-to-month,fibre optic,74.56,3552.23,Idaho
CUST_2958,Male,0,0,0,40,Month-to-month,DSL,66.64,2696.06,Illinois
CUST_2959,Female,1,0,0,21,Month-to-month,DSL,74.64,1606.48,Pennsylvania
CUST_2960,Male,0,0,0,25,Two years,fibre optic,105.58,2621.89,Kentucky
CUST_2961,Male,1,1,0,56,Month-to-month,DSL,60.76,3427.67,Arkansas
CUST_2962,Female,1,1,0,15,Month-to-month,fibre optic,86.99,1303.09,Tennessee
CUST_2963,Male,0,1,0,71,Month-to-month,DSL,51.12,3623.85,Connecticut
CUST_2964,Female,0,1,0,8,Month-to-month, None,83.09,658.23,Minnesota
CUST_2965,Male,0,1,0,44,Month-to-month,fibre optic,89.53,3920.22,Pennsylvania
CUST_2966,Female,1,1,0,69,Month-to-month,DSL,119.07,8230.28,Arkansas
CUST_2967,Female,0,1,0,8,Month-to-month,fibre optic,110.03,892.19,Georgia
CUST_2968,Male,0,0,0,58,Month-to-month,fibre optic,112.29,6555.36,Kansas
CUST_2969,Female,0,1,1,40,Month-to-month,fibre optic,105.72,4221.61,Maine
CUST_2970,Female,0,1,0,47,Month-to-month,DSL,88.39,4192.79,Florida
CUST_2971,Male,1,1,0,31,Month-to-month,fibre optic,66.03,2069.63,Illinois
CUST_2972,Female,0,1,0,15,One year,fibre optic,35.19,573.64,Massachusetts
CUST_2973,Female,1,0,0,5,Month-to-month,fibre optic,49.67,233.7,Utah
CUST_2974,Female,0,1,0,15,Month-to-month,DSL,100.08,1484.37,New Jersey
CUST_2975,Male,1,1,0,49,Two years,fibre optic,37.7,1868.44,Maryland
CUST_2976,Male,0,0,1,40,One year,fibre optic,75.13,3042.69,California
CUST_2977,Male,1,1,0,19,One year,fibre optic,87.14,1678.33,Wisconsin
CUST_2978,Male,1,1,1,29,Two years, None,81.38,2347.39,Maine
CUST_2979,Male,0,0,0,3,Month-to-month,fibre optic,71.98,232.42,Connecticut
CUST_2980,Male,0,1,1,66,One year,fibre optic,34.63,2294.12,Wisconsin
CUST_2981,Female,0,0,1,5,One year,fibre optic,67.48,379.62,West Virginia
CUST_2982,Female,0,0,1,70,Month-to-month,fibre optic,100.71,7096.95,New York
CUST_2983,Male,0,0,1,64,Month-to-month,fibre optic,51.96,3336.72,Delaware
CUST_2984,Male,1,1,0,5,Month-to-month,fibre optic,79.55,383.05,Oklahoma
CUST_2985,Male,0,0,0,68,One year,fibre optic,46.9,3222.36,Louisiana
CUST_2986,Male,0,0,1,33,Month-to-month, None,70.1,2330.37,Alabama
CUST_2987,Male,1,0,0,9,One year,fibre optic,68.27,664.14,Nevada
CUST_2988,Female,1,0,0,57,Month-to-month,fibre optic,74.82,4284.44,Missouri
CUST_2989,Female,0,0,1,66,One year,DSL,72.61,4839.6,Tennessee
CUST_2990,Female,0,0,0,2,Month-to-month,DSL,67.56,179.99,Maine
CUST_2991,Male,0,1,1,20,Month-to-month,DSL,95.49,1954.18,Georgia
CUST_2992,Male,1,0,0,63,Two years,fibre optic,78.5,4950.44,Mississippi
CUST_2993,Male,0,1,1,33,One year,fibre optic,52.28,1719.23,Rhode Island
CUST_2994,Male,1,0,1,71,Month-to-month,fibre optic,45.68,3259.77,Alabama
CUST_2995,Male,0,1,1,41,Two years,DSL,58.97,2458.93,Delaware
CUST_2996,Male,1,0,0,23,Two years,DSL,72.22,1666.84,Arizona
CUST_2997,Female,0,0,1,25,One year,fibre optic,104.39,2603.95,New Jersey
CUST_2998,Male,0,0,1,29,One year,fibre optic,83.63,2426.35,Pennsylvania
CUST_2999,Male,0,0,1,55,Month-to-month,DSL,93.66,5195.13,Washington
CUST_3000,Female,0,1,0,34,Month-to-month,fibre optic,113.28,3887.97,Connecticut
CUST_3001,Male,0,0,0,39,One year,DSL,68.21,2675.79,California
CUST_3002,Female,0,0,0,9,Month-to-month,fibre optic,76.05,705.48,North Carolina
CUST_3003,Male,0,1,0,54,Month-to-month,DSL,117.9,6410.53,North Carolina
CUST_3004,Male,0,1,0,59,Month-to-month, None,38.73,2326.47,Alaska
CUST_3005,Male,0,1,0,58,Two years,DSL,119.94,6955.2,Hawaii
CUST_3006,Female,0,1,0,56,Month-to-month,DSL,112.0,6278.49,Minnesota
CUST_3007,Male,1,0,0,25,Month-to-month,fibre optic,72.38,1813.14,Indiana
CUST_3008,Male,0,1,1,10,Two years,fibre optic,78.67,790.78,Oregon
CUST_3009,Female,0,1,1,7,Month-to-month,fibre optic,85.9,650.15,Wyoming
CUST_3010,Female,0,0,0,16,Month-to-month,DSL,89.16,1433.71,Florida
CUST_3011,Male,0,0,0,5,Month-to-month,fibre optic,84.66,413.8,Kansas
CUST_3012,Female,0,1,1,65,Two years,DSL,107.39,7015.62,Maine
CUST_3013,Female,0,0,1,66,Two years,DSL,83.78,5514.19,Florida
CUST_3014,Female,0,1,1,8,Month-to-month,fibre optic,70.92,562.95,Oklahoma
CUST_3015,Male,0,1,0,52,Month-to-month,fibre optic,114.79,6006.52,North Carolina
CUST_3016,Male,1,0,1,17,Month-to-month,DSL,65.98,1153.55,Mississippi
CUST_3017,Male,0,0,1,2,Two years, None,113.26,235.68,Vermont
CUST_3018,Female,0,1,1,32,One year,DSL,60.79,1992.64,Missouri
CUST_3019,Male,0,1,0,34,Month-to-month,fibre optic,57.03,1937.64,Michigan
CUST_3020,Male,0,1,0,25,One year,DSL,72.95,1819.79,Ohio
CUST_3021,Male,0,0,0,48,Month-to-month,DSL,40.3,1941.79,Nebraska
CUST_3022,Female,0,0,0,4,Month-to-month,DSL,54.66,223.55,North Dakota
CUST_3023,Female,0,1,1,24,Two years,fibre optic,34.41,826.7,Alaska
CUST_3024,Female,0,1,0,34,One year,fibre optic,52.23,1758.43,Kentucky
CUST_3025,Female,0,0,0,43,One year,fibre optic,112.05,4831.89,South Carolina
CUST_3026,Male,1,0,1,65,Month-to-month,fibre optic,72.13,4690.76,Oklahoma
CUST_3027,Female,0,1,0,42,Month-to-month,DSL,102.41,4344.72,Florida
CUST_3028,Male,0,1,1,54,Month-to-month,fibre optic,62.9,3416.86,Louisiana
CUST_3029,Male,1,1,1,13,Month-to-month,DSL,99.92,1348.57,Massachusetts
CUST_3030,Male,0,1,1,32,Month-to-month,DSL,48.22,1578.11,Utah
CUST_3031,Male,0,0,0,25,One year,fibre optic,31.12,775.82,Rhode Island
CUST_3032,Male,0,0,1,31,One year,DSL,75.37,2345.44,Maine
CUST_3033,Female,0,1,0,68,Two years,DSL,38.69,2659.54,South Carolina
CUST_3034,Male,0,1,1,32,Month-to-month,DSL,43.22,1378.81,South Carolina
CUST_3035,Male,1,1,0,59,Month-to-month,fibre optic,101.24,5984.26,Nebraska
CUST_3036,Male,0,1,0,49,Month-to-month,fibre optic,34.61,1707.76,Colorado
CUST_3037,Female,0,1,0,69,Two years, None,66.67,4589.83,Oklahoma
CUST_3038,Male,0,0,0,31,One year, None,83.84,2645.71,Washington
CUST_3039,Male,0,0,0,31,Month-to-month,fibre optic,50.45,1565.04,New Mexico
CUST_3040,Female,0,1,0,36,Two years,DSL,100.99,3650.73,Iowa
CUST_3041,Male,1,0,1,46,Month-to-month,fibre optic,63.76,2957.37,California
CUST_3042,Female,0,1,0,44,Month-to-month,DSL,110.69,4917.5,Maryland
CUST_3043,Male,0,0,0,15,Two years,fibre optic,95.99,1466.99,Idaho
CUST_3044,Male,0,1,0,31,One year,DSL,62.34,1974.06,Massachusetts
CUST_3045,Female,0,1,1,22,Month-to-month,DSL,97.51,2126.43,Georgia
CUST_3046,Male,0,1,0,18,Month-to-month,DSL,65.45,1202.6,Indiana
CUST_3047,Male,0,1,0,9,One year,fibre optic,58.65,561.96,Maine
CUST_3048,Male,0,0,0,11,Month-to-month,fibre optic,30.83,357.99,Utah
CUST_3049,Male,0,0,1,19,One year,DSL,108.11,2047.07,Idaho
CUST_3050,Male,0,0,0,21,One year,DSL,89.25,1905.07,Michigan
CUST_3051,Female,0,0,1,69,Month-to-month,fibre optic,73.11,5047.53,Oregon
CUST_3052,Female,0,1,0,37,Month-to-month,fibre optic,59.34,2185.94,Indiana
CUST_3053,Female,0,1,1,29,Month-to-month,DSL,80.08,2363.63,South Carolina
CUST_3054,Female,1,0,0,60,Month-to-month,fibre optic,53.23,3214.98,Idaho
CUST_3055,Male,1,1,1,11,Month-to-month,fibre optic,107.76,1231.96,New York
CUST_3056,Male,0,1,1,14,Month-to-month,DSL,71.52,987.05,Vermont
CUST_3057,Female,0,1,0,29,One year,fibre optic,77.23,2273.11,Arkansas
CUST_3058,Male,0,1,0,58,One year,DSL,89.86,5217.72,California
CUST_3059,Male,0,1,0,66,Month-to-month,DSL,55.58,3706.96,Kentucky
CUST_3060,Female,1,1,0,24,Two years,DSL,94.62,2318.55,West Virginia
CUST_3061,Male,1,0,1,17,One year,fibre optic,114.09,1931.43,Texas
CUST_3062,Male,0,1,0,50,One year,DSL,87.42,4385.83,Mississippi
CUST_3063,Male,0,0,0,45,One year,DSL,55.16,2470.44,Indiana
CUST_3064,Female,0,0,0,19,Month-to-month,DSL,35.66,709.31,Michigan
CUST_3065,Male,0,0,0,67,One year,fibre optic,77.63,5194.3,Iowa
